provinsi,jenis,daerah,tahun,periode,gk,tahun_kategori,tahun_sq,gk_per_tahun,cluster
3,1,1,-1.2089552238805632,0,-1.4345007369613931,2015-2016,1.4615727333481028,1.1865623379804449,0
3,1,1,-1.2089552238805632,1,-1.405176106433219,2015-2016,1.4615727333481028,1.1623061621114608,0
3,1,1,-0.8208955223880259,0,-1.3697521073326357,2016-2017,0.6738694586767099,1.668607112568916,0
3,1,1,-0.8208955223880259,1,-1.306040434768459,2016-2017,0.6738694586767099,1.5909947114452794,0
3,1,2,-0.4328358208954885,0,-1.1392771284571308,2017-2018,0.1873468478502714,2.6321230209184048,2
3,1,2,-0.4328358208954885,1,-1.1280638225600188,2017-2018,0.1873468478502714,2.6062164176388682,2
3,1,2,-0.04477611940295114,0,-1.0821929640883179,2018-2019,0.0020049008687873376,24.168976197990748,2
3,1,2,-0.04477611940295114,1,-1.0449655613971593,2018-2019,0.0020049008687873376,23.337564204554244,2
3,1,0,-0.4328358208954885,0,-1.3343860747760352,2017-2018,0.1873468478502714,3.0828919658621157,2
3,1,0,-0.4328358208954885,1,-1.3317775802968104,2017-2018,0.1873468478502714,3.076865444134251,2
3,1,0,-0.04477611940295114,0,-1.258662446153206,2018-2019,0.0020049008687873376,28.110127964109573,2
3,1,0,-0.04477611940295114,1,-1.2057647544053713,2018-2019,0.0020049008687873376,26.92874618174037,2
3,1,1,-0.4328358208954885,0,-1.271833733091514,2017-2018,0.1873468478502714,2.9383744867978656,2
3,1,1,-0.4328358208954885,1,-1.2656763979751215,2017-2018,0.1873468478502714,2.9241489194599923,2
3,1,1,-0.04477611940295114,0,-1.2013335341542437,2018-2019,0.0020049008687873376,26.829782262798442,2
3,1,1,-0.04477611940295114,1,-1.1530280808352664,2018-2019,0.0020049008687873376,25.750960472007133,2
3,1,2,0.3432835820895862,0,-1.027762379288494,2019-2020,0.11784361773225767,-2.9939164961879254,2
3,1,2,0.3432835820895862,1,-1.0149517730683013,2019-2020,0.11784361773225767,-2.956598643285629,2
3,1,2,0.7313432835821235,0,-0.9982445269470444,2020-2021,0.5348629984406823,-1.364946598070385,2
3,1,2,0.7313432835821235,1,-0.9910180311305253,2020-2021,0.5348629984406823,-1.3550654711375942,2
3,1,0,0.3432835820895862,0,-1.164724441265568,2019-2020,0.11784361773225767,-3.3928929375993624,2
3,1,0,0.3432835820895862,1,-1.1229820888708624,2019-2020,0.11784361773225767,-3.2712956501887103,2
3,1,0,0.7313432835821235,0,-1.1121616673274115,2020-2021,0.5348629984406823,-1.5207108512435328,2
3,1,0,0.7313432835821235,1,-1.1083487568787669,2020-2021,0.5348629984406823,-1.5154972798137536,2
3,1,1,0.3432835820895862,0,-1.1193817224168212,2019-2020,0.11784361773225767,-3.2608076261704175,2
3,1,1,0.3432835820895862,1,-1.0874485974094226,2019-2020,0.11784361773225767,-3.1677850446271347,2
3,1,1,0.7313432835821235,0,-1.0744898544657182,2020-2021,0.5348629984406823,-1.469200413248975,2
3,1,1,0.7313432835821235,1,-1.069968464035062,2020-2021,0.5348629984406823,-1.4630181038846086,2
3,1,2,1.119402985074661,0,-0.9605469511769144,2021-2022,1.2530630429940617,-0.8580886097180174,2
3,1,2,1.119402985074661,1,-0.9181798482526166,2021-2022,1.2530630429940617,-0.8202406644389791,2
3,1,2,1.5074626865671983,0,-0.8794066710552507,2022-2023,2.272443751392395,-0.5833687817891136,2
3,1,2,1.5074626865671983,1,-0.8121203949454697,2022-2023,2.272443751392395,-0.538733331300448,2
3,1,0,1.119402985074661,0,-1.0725769585142868,2021-2022,1.2530630429940617,-0.958168749606067,2
3,1,0,1.119402985074661,1,-1.0386278859217095,2021-2022,1.2530630429940617,-0.9278409114233656,2
3,1,0,1.5074626865671983,0,-0.998560122575395,2022-2023,2.272443751392395,-0.6624111704212866,2
3,1,0,1.5074626865671983,1,-0.9117455618705288,2022-2023,2.272443751392395,-0.6048213133200401,2
3,1,1,1.119402985074661,0,-1.0355427776364041,2021-2022,1.2530630429940617,-0.9250848813551595,2
3,1,1,1.119402985074661,1,-0.9986696149362513,2021-2022,1.2530630429940617,-0.8921448560096906,2
3,1,1,1.5074626865671983,0,-0.9589238879453967,2022-2023,2.272443751392395,-0.6361178266568329,2
3,1,1,1.5074626865671983,1,-0.8790266681558081,2022-2023,2.272443751392395,-0.5831167006578001,2
3,2,2,-1.9850746268656378,0,0.15925074548229237,2013-2014,3.9405212742257514,-0.08022405975423888,0
3,2,2,-1.9850746268656378,1,0.34810574577816644,2013-2014,3.9405212742257514,-0.17536154110629737,0
3,2,2,-1.5970149253731005,0,0.3759296868898974,2014-2015,2.55045667186445,-0.23539522450115571,0
3,2,2,-1.5970149253731005,1,0.48070099477520484,2014-2015,2.55045667186445,-0.3009996883171907,0
3,2,0,-1.9850746268656378,0,-0.14670955511300135,2013-2014,3.9405212742257514,0.07390631723737788,0
3,2,0,-1.9850746268656378,1,0.058086244778135274,2013-2014,3.9405212742257514,-0.02926149173033932,0
3,2,0,-1.5970149253731005,0,0.13534920718006235,2014-2015,2.55045667186445,-0.08475137272022776,0
3,2,0,-1.5970149253731005,1,0.2714675339058315,2014-2015,2.55045667186445,-0.16998434366066445,0
3,2,1,-1.9850746268656378,0,0.05827302586430199,2013-2014,3.9405212742257514,-0.02935558445795714,0
3,2,1,-1.9850746268656378,1,0.05827302586430199,2013-2014,3.9405212742257514,-0.02935558445795714,0
3,2,1,-1.5970149253731005,0,0.05827302586430199,2014-2015,2.55045667186445,-0.03648871712998426,0
3,2,1,-1.5970149253731005,1,0.05827302586430199,2014-2015,2.55045667186445,-0.03648871712998426,0
3,2,2,-1.2089552238805632,0,0.6005500448231423,2015-2016,1.4615727333481028,-0.4967512716438477,0
3,2,2,-1.2089552238805632,1,0.7818758351283652,2015-2016,1.4615727333481028,-0.6467368018963202,0
3,2,2,-0.8208955223880259,0,0.8136286197767063,2016-2017,0.6738694586767099,-0.9911475913643921,0
3,2,2,-0.8208955223880259,1,0.993086599220262,2016-2017,0.6738694586767099,-1.2097600390501873,0
3,2,0,-1.2089552238805632,0,0.437483715872493,2015-2016,1.4615727333481028,-0.3618692464624426,0
3,2,0,-1.2089552238805632,1,0.6436385091836703,2015-2016,1.4615727333481028,-0.532392347102557,0
3,2,0,-0.8208955223880259,0,0.6802476020723459,2016-2017,0.6738694586767099,-0.8286652607063464,0
3,2,0,-0.8208955223880259,1,0.7926511715820518,2016-2017,0.6738694586767099,-0.9655932453818119,0
3,2,1,-1.2089552238805632,0,0.48808850876945375,2015-2016,1.4615727333481028,-0.403727531945115,0
3,2,1,-1.2089552238805632,1,0.6865401924580313,2015-2016,1.4615727333481028,-0.5678789246257949,0
3,2,1,-0.8208955223880259,0,0.722524534817115,2016-2017,0.6738694586767099,-0.8801662515045218,0
3,2,1,-0.8208955223880259,1,0.856221148149826,2016-2017,0.6738694586767099,-1.0430330350189219,0
3,2,2,-0.4328358208954885,0,1.1178177204169708,2017-2018,0.1873468478502714,-2.5825443885497554,1
3,2,2,-0.4328358208954885,1,1.1994474957989334,2017-2018,0.1873468478502714,-2.771137317880511,1
3,2,2,-0.04477611940295114,0,1.3699915089233605,2018-2019,0.0020049008687873376,-30.596477032644906,1
3,2,2,-0.04477611940295114,1,1.4582359110464684,2018-2019,0.0020049008687873376,-32.567268680062476,1
3,2,0,-0.4328358208954885,0,0.863673069415167,2017-2018,0.1873468478502714,-1.9953826086489903,0
3,2,0,-0.4328358208954885,1,0.9378380420775703,2017-2018,0.1873468478502714,-2.1667292696276594,1
3,2,0,-0.04477611940295114,0,1.0381008409864398,2018-2019,0.0020049008687873376,-23.184252115381394,1
3,2,0,-0.04477611940295114,1,1.0934009239460052,2018-2019,0.0020049008687873376,-24.41928730147929,1
3,2,1,-0.4328358208954885,0,0.9429262164938359,2017-2018,0.1873468478502714,-2.1784847070721365,1
3,2,1,-0.4328358208954885,1,1.0209942697844125,2017-2018,0.1873468478502714,-2.3588488301917585,1
3,2,1,-0.04477611940295114,0,1.1411589154607007,2018-2019,0.0020049008687873376,-25.485882445308295,1
3,2,1,-0.04477611940295114,1,1.2100038475309074,2018-2019,0.0020049008687873376,-27.023419261544078,1
3,2,2,0.3432835820895862,0,1.5088149410349925,2019-2020,0.11784361773225767,4.395243523884108,1
3,2,2,0.3432835820895862,1,1.7038079542659312,2019-2020,0.11784361773225767,4.963266649382874,1
3,2,2,0.7313432835821235,0,1.7323983419036566,2020-2021,0.5348629984406823,2.3687895695416246,1
3,2,2,0.7313432835821235,1,1.7562225914805762,2020-2021,0.5348629984406823,2.401365584269248,1
3,2,0,0.3432835820895862,0,1.144334193925535,2019-2020,0.11784361773225767,3.3334952605653587,1
3,2,0,0.3432835820895862,1,1.2583672673938675,2019-2020,0.11784361773225767,3.6656785615382947,1
3,2,0,0.7313432835821235,0,1.2995041914403087,2020-2021,0.5348629984406823,1.776873078091768,1
3,2,0,0.7313432835821235,1,1.3218985995989867,2020-2021,0.5348629984406823,1.8074940035332243,1
3,2,1,0.3432835820895862,0,1.2586055742969078,2019-2020,0.11784361773225767,3.666372759908021,1
3,2,1,0.3432835820895862,1,1.3914970967409692,2019-2020,0.11784361773225767,4.053491542679813,1
3,2,1,0.7313432835821235,0,1.4349011567298477,2020-2021,0.5348629984406823,1.9620077040999047,1
3,2,1,0.7313432835821235,1,1.4564775925456577,2020-2021,0.5348629984406823,1.9915101775623374,1
3,2,2,1.119402985074661,0,1.9323635964628956,2021-2022,1.2530630429940617,1.7262448128401342,1
3,2,2,1.119402985074661,1,2.063136119688031,2021-2022,1.2530630429940617,1.8430682669212517,1
3,2,2,1.5074626865671983,0,2.2129667544292806,2022-2023,2.272443751392395,1.4680076489778064,1
3,2,2,1.5074626865671983,1,2.4602069459700253,2022-2023,2.272443751392395,1.6320184691087918,1
3,2,0,1.119402985074661,0,1.4185417098724875,2021-2022,1.2530630429940617,1.2672305941527169,1
3,2,0,1.119402985074661,1,1.5720564405201976,2021-2022,1.2530630429940617,1.4043704201980003,1
3,2,0,1.5074626865671983,0,1.6855742558197946,2022-2023,2.272443751392395,1.1181532192071653,1
3,2,0,1.5074626865671983,1,1.9046942328017853,2022-2023,2.272443751392395,1.2635100356209576,1
3,2,1,1.119402985074661,0,1.5759659618754802,2021-2022,1.2530630429940617,1.4078629259420528,1
3,2,1,1.119402985074661,1,1.7274583042109026,2021-2022,1.2530630429940617,1.543196085095026,1
3,2,1,1.5074626865671983,0,1.8453236103092074,2022-2023,2.272443751392395,1.224125563274397,1
3,2,1,1.5074626865671983,1,2.0700856642388548,2022-2023,2.272443751392395,1.3732251436039618,1
19,0,2,-1.2089552238805632,0,-0.2792339561118386,2015-2016,1.4615727333481028,0.23097129703078653,0
19,0,2,-1.2089552238805632,1,-0.19316651975163923,2015-2016,1.4615727333481028,0.15977971386864434,0
19,0,2,-0.8208955223880259,0,-0.16105949511229223,2016-2017,0.6738694586767099,0.1961997485913459,0
19,0,2,-0.8208955223880259,1,-0.12897179265427283,2016-2017,0.6738694586767099,0.15711109286975702,0
19,0,0,-1.2089552238805632,0,-0.3405947632811583,2015-2016,1.4615727333481028,0.2817265325905956,0
19,0,0,-1.2089552238805632,1,-0.2563178490573157,2015-2016,1.4615727333481028,0.21201599860297077,0
19,0,0,-0.8208955223880259,0,-0.20660831722853334,2016-2017,0.6738694586767099,0.25168649553295097,0
19,0,0,-0.8208955223880259,1,-0.197082481834031,2016-2017,0.6738694586767099,0.2400822960523749,0
19,0,1,-1.2089552238805632,0,-0.324467182599729,2015-2016,1.4615727333481028,0.26838643498990683,0
19,0,1,-1.2089552238805632,1,-0.23971365456980587,2015-2016,1.4615727333481028,0.19828166489107954,0
19,0,1,-0.8208955223880259,0,-0.19199430741776538,2016-2017,0.6738694586767099,0.233883974490742,0
19,0,1,-0.8208955223880259,1,-0.18053625389050393,2016-2017,0.6738694586767099,0.21992598201207747,0
19,0,2,-0.4328358208954885,0,-0.009567152776869887,2017-2018,0.1873468478502714,0.02210342193277009,0
19,0,2,-0.4328358208954885,1,0.02078155336166632,2017-2018,0.1873468478502714,-0.048012554318336294,0
19,0,2,-0.04477611940295114,0,0.1118985197754761,2018-2019,0.0020049008687873376,-2.4990669416541937,0
19,0,2,-0.04477611940295114,1,0.14996321699083032,2018-2019,0.0020049008687873376,-3.3491785127977485,0
19,0,0,-0.4328358208954885,0,-0.12278225390233453,2017-2018,0.1873468478502714,0.2836693452226572,0
19,0,0,-0.4328358208954885,1,-0.11472490428872911,2017-2018,0.1873468478502714,0.2650540892188087,0
19,0,0,-0.04477611940295114,0,-0.06647097678662528,2018-2019,0.0020049008687873376,1.4845184815690897,0
19,0,0,-0.04477611940295114,1,-0.033526657623082684,2018-2019,0.0020049008687873376,0.7487620202494141,0
19,0,1,-0.4328358208954885,0,-0.09365728591454577,2017-2018,0.1873468478502714,0.21638062607845027,0
19,0,1,-0.4328358208954885,1,-0.08145210804261747,2017-2018,0.1873468478502714,0.1881824565122689,0
19,0,1,-0.04477611940295114,0,-0.019402143072613686,2018-2019,0.0020049008687873376,0.43331452862203407,0
19,0,1,-0.04477611940295114,1,0.017258475632935567,2018-2019,0.0020049008687873376,-0.3854392891358531,0
19,0,2,0.3432835820895862,0,0.20417481706894136,2019-2020,0.11784361773225767,0.5947701192877268,1
19,0,2,0.3432835820895862,1,0.2624440752258465,2019-2020,0.11784361773225767,0.7645110017447816,1
19,0,2,0.7313432835821235,0,0.3890687701926593,2020-2021,0.5348629984406823,0.5319919918960604,1
19,0,2,0.7313432835821235,1,0.4059499159458646,2020-2021,0.5348629984406823,0.5550743748647279,1
19,0,0,0.3432835820895862,0,0.0017105603913340393,2019-2020,0.11784361773225767,0.00498293679214649,1
19,0,0,0.3432835820895862,1,0.0941607573167476,2019-2020,0.11784361773225767,0.2742943800096289,1
19,0,0,0.7313432835821235,0,0.18660451351505197,2020-2021,0.5348629984406823,0.2551531103164878,1
19,0,0,0.7313432835821235,1,0.2030283676435043,2020-2021,0.5348629984406823,0.27761021698192156,1
19,0,1,0.3432835820895862,0,0.06037270290190021,2019-2020,0.11784361773225767,0.17586830845334409,1
19,0,1,0.3432835820895862,1,0.1424533291815066,2019-2020,0.11784361773225767,0.41497274152869557,1
19,0,1,0.7313432835821235,0,0.24413308805439946,2020-2021,0.5348629984406823,0.3338146306049797,1
19,0,1,0.7313432835821235,1,0.26212203887038665,2020-2021,0.5348629984406823,0.35841176743500186,1
19,0,2,1.119402985074661,0,0.46034185638303315,2021-2022,1.2530630429940617,0.4112387250354971,1
19,0,2,1.119402985074661,1,0.5656735075268406,2021-2022,1.2530630429940617,0.5053350000572956,1
19,0,2,1.5074626865671983,0,0.6963172162097924,2022-2023,2.272443751392395,0.46191340085203003,1
19,0,2,1.5074626865671983,1,0.8688642954651797,2022-2023,2.272443751392395,0.5763753247145121,1
19,0,0,1.119402985074661,0,0.28096760639189705,2021-2022,1.2530630429940617,0.2509977283767537,1
19,0,0,1.119402985074661,1,0.3678852187305104,2021-2022,1.2530630429940617,0.32864412873257925,1
19,0,0,1.5074626865671983,0,0.4391196605582291,2022-2023,2.272443751392395,0.2912972005683236,1
19,0,0,1.5074626865671983,1,0.568758615812146,2022-2023,2.272443751392395,0.37729531940012795,1
19,0,1,1.119402985074661,0,0.3354497170085944,2021-2022,1.2530630429940617,0.29966841386100185,1
19,0,1,1.119402985074661,1,0.42934263680646806,2021-2022,1.2530630429940617,0.3835460888804331,1
19,0,1,1.5074626865671983,0,0.5186239959941567,2022-2023,2.272443751392395,0.3440377003129476,1
19,0,1,1.5074626865671983,1,0.6600816854934501,2022-2023,2.272443751392395,0.43787596958475405,1
19,1,2,-1.2089552238805632,0,-1.2514230688824688,2015-2016,1.4615727333481028,1.0351277236435525,0
19,1,2,-1.2089552238805632,1,-1.2351602329317464,2015-2016,1.4615727333481028,1.0216757482275225,0
19,1,2,-0.8208955223880259,0,-1.2301686694221186,2016-2017,0.6738694586767099,1.4985691063870061,0
19,1,2,-0.8208955223880259,1,-1.2243269299340769,2016-2017,0.6738694586767099,1.4914528055561187,0
19,1,0,-1.2089552238805632,0,-1.4770417395176392,2015-2016,1.4615727333481028,1.2217505746627728,0
19,1,0,-1.2089552238805632,1,-1.4337600533438355,2015-2016,1.4615727333481028,1.1859496737535762,0
19,1,0,-0.8208955223880259,0,-1.4281437393046157,2016-2017,0.6738694586767099,1.739738736971149,0
19,1,0,-0.8208955223880259,1,-1.4176131504810785,2016-2017,0.6738694586767099,1.7269105651315668,0
19,1,1,-1.2089552238805632,0,-1.4177290835690441,2015-2016,1.4615727333481028,1.172689488878131,0
19,1,1,-1.2089552238805632,1,-1.3815515193966847,2015-2016,1.4615727333481028,1.1427648370318577,0
19,1,1,-0.8208955223880259,0,-1.3767789406087696,2016-2017,0.6738694586767099,1.6771670731052974,0
19,1,1,-0.8208955223880259,1,-1.364599525645278,2016-2017,0.6738694586767099,1.66233033124068,0
19,1,2,-0.4328358208954885,0,-1.2030016824755259,2017-2018,0.1873468478502714,2.779348714685053,2
19,1,2,-0.4328358208954885,1,-1.1892636115516086,2017-2018,0.1873468478502714,2.747609033584966,2
19,1,2,-0.04477611940295114,0,-1.1697675305920694,2018-2019,0.0020049008687873376,26.12480818324268,2
19,1,2,-0.04477611940295114,1,-1.1511151848838348,2018-2019,0.0020049008687873376,25.708239129091794,2
19,1,0,-0.4328358208954885,0,-1.4010862447188792,2017-2018,0.1873468478502714,3.2369923584886986,2
19,1,0,-0.4328358208954885,1,-1.3759416460845741,2017-2018,0.1873468478502714,3.178899665092196,2
19,1,0,-0.04477611940295114,0,-1.3667764914081868,2018-2019,0.0020049008687873376,30.524674974805972,2
19,1,0,-0.04477611940295114,1,-1.3595499955916677,2018-2019,0.0020049008687873376,30.363283234903587,2
19,1,1,-0.4328358208954885,0,-1.3465654897395267,2017-2018,0.1873468478502714,3.111030614226047,2
19,1,1,-0.4328358208954885,1,-1.3246219324784925,2017-2018,0.1873468478502714,3.0603334302091705,2
19,1,1,-0.04477611940295114,0,-1.308584521976592,2018-2019,0.0020049008687873376,29.225054324166035,2
19,1,1,-0.04477611940295114,1,-1.2964695142841924,2018-2019,0.0020049008687873376,28.954485819035575,2
19,1,2,0.3432835820895862,0,-1.1370421961502395,2019-2020,0.11784361773225767,-3.312253354002544,2
19,1,2,0.3432835820895862,1,-1.1088962186830487,2019-2020,0.11784361773225767,-3.2302628979024743,2
19,1,2,0.7313432835821235,0,-1.0832041582444618,2020-2021,0.5348629984406823,-1.4811158898443995,2
19,1,2,0.7313432835821235,1,-1.076834279133466,2020-2021,0.5348629984406823,-1.4724060551416096,2
19,1,0,0.3432835820895862,0,-1.3514024757985335,2019-2020,0.11784361773225767,-3.936694168630121,2
19,1,0,0.3432835820895862,1,-1.3294846814459362,2019-2020,0.11784361773225767,-3.872846680733431,2
19,1,0,0.7313432835821235,0,-1.3114764084486215,2020-2021,0.5348629984406823,-1.7932432523684398,2
19,1,0,0.7313432835821235,1,-1.3068712885655456,2020-2021,0.5348629984406823,-1.786946455793622,2
19,1,1,0.3432835820895862,0,-1.2852948527497357,2019-2020,0.11784361773225767,-3.744119788444512,2
19,1,1,0.3432835820895862,1,-1.2619665391602242,2019-2020,0.11784361773225767,-3.6761633966837675,2
19,1,1,0.7313432835821235,0,-1.24090536151315,2020-2021,0.5348629984406823,-1.6967481473750448,2
19,1,1,0.7313432835821235,1,-1.234657856217229,2020-2021,0.5348629984406823,-1.6882056401336838,2
19,1,2,1.119402985074661,0,-1.056043612024978,2021-2022,1.2530630429940617,-0.9433989600756184,2
19,1,2,1.119402985074661,1,-1.0381641535698471,2021-2022,1.2530630429940617,-0.9274266438557018,2
19,1,2,1.5074626865671983,0,-1.0056384816684025,2022-2023,2.272443751392395,-0.6671067155621925,2
19,1,2,1.5074626865671983,1,-0.9493787303695668,2022-2023,2.272443751392395,-0.6297858904431637,2
19,1,0,1.119402985074661,0,-1.2939769528929332,2021-2022,1.2530630429940617,-1.1559527445843185,2
19,1,0,1.119402985074661,1,-1.2410857018722075,2021-2022,1.2530630429940617,-1.1087032270058048,2
19,1,0,1.5074626865671983,0,-1.1854056160131996,2022-2023,2.272443751392395,-0.7863581809196295,2
19,1,0,1.5074626865671983,1,-1.1183705282606773,2022-2023,2.272443751392395,-0.7418893603313236,2
19,1,1,1.119402985074661,0,-1.218176035544794,2021-2022,1.2530630429940617,-1.0882372584199829,2
19,1,1,1.119402985074661,1,-1.175647914442766,2021-2022,1.2530630429940617,-1.0502454702355057,2
19,1,1,1.5074626865671983,0,-1.1269753396785644,2022-2023,2.272443751392395,-0.7475975025590308,2
19,1,1,1.5074626865671983,1,-1.0626324758576866,2022-2023,2.272443751392395,-0.7049146126976573,2
19,2,2,-1.9850746268656378,0,0.04004576814527451,2013-2014,3.9405212742257514,-0.020173432073183742,0
19,2,2,-1.9850746268656378,1,0.1431231648008631,2013-2014,3.9405212742257514,-0.07209963941096234,0
19,2,2,-1.5970149253731005,0,0.2104867296359544,2014-2015,2.55045667186445,-0.13180010173466583,0
19,2,2,-1.5970149253731005,1,0.29484093258510735,2014-2015,2.55045667186445,-0.18462002320750104,0
19,2,0,-1.9850746268656378,0,-0.25209917280079164,2013-2014,3.9405212742257514,0.12699732765152877,0
19,2,0,-1.9850746268656378,1,-0.1271555076094793,2013-2014,3.9405212742257514,0.06405578202883652,0
19,2,0,-1.5970149253731005,0,-0.05355731893268532,2014-2015,2.55045667186445,0.03353589129429899,0
19,2,0,-1.5970149253731005,1,0.023003604214339283,2014-2015,2.55045667186445,-0.01440412600337163,0
19,2,1,-1.9850746268656378,0,0.05827302586430199,2013-2014,3.9405212742257514,-0.02935558445795714,0
19,2,1,-1.9850746268656378,1,0.05827302586430199,2013-2014,3.9405212742257514,-0.02935558445795714,0
19,2,1,-1.5970149253731005,0,0.05827302586430199,2014-2015,2.55045667186445,-0.03648871712998426,0
19,2,1,-1.5970149253731005,1,0.05827302586430199,2014-2015,2.55045667186445,-0.03648871712998426,0
19,2,2,-1.2089552238805632,0,0.42890466736304267,2015-2016,1.4615727333481028,-0.3547729964607983,0
19,2,2,-1.2089552238805632,1,0.5312413804010736,2015-2016,1.4615727333481028,-0.43942188255398673,0
19,2,2,-0.8208955223880259,0,0.5683399685500482,2016-2017,0.6738694586767099,-0.6923414162337236,0
19,2,2,-0.8208955223880259,1,0.6062758512232185,2016-2017,0.6738694586767099,-0.7385542187628602,0
19,2,0,-1.2089552238805632,0,0.14193163028566166,2015-2016,1.4615727333481028,-0.11740023739678515,0
19,2,0,-1.2089552238805632,1,0.269490230683308,2015-2016,1.4615727333481028,-0.2229116722936067,0
19,2,0,-0.8208955223880259,0,0.3248160765513101,2016-2017,0.6738694586767099,-0.3956850387079759,0
19,2,0,-0.8208955223880259,1,0.34487250076934955,2016-2017,0.6738694586767099,-0.420117410028134,0
19,2,1,-1.2089552238805632,0,0.21737186691568597,2015-2016,1.4615727333481028,-0.17980142078211564,0
19,2,1,-1.2089552238805632,1,0.33830295911796865,2015-2016,1.4615727333481028,-0.2798308427272165,0
19,2,1,-0.8208955223880259,0,0.3907948850579241,2016-2017,0.6738694586767099,-0.47605922361603625,0
19,2,1,-0.8208955223880259,1,0.414432353548677,2016-2017,0.6738694586767099,-0.5048539579593183,0
19,2,2,-0.4328358208954885,0,0.7469992978320635,2017-2018,0.1873468478502714,-1.7258259639569715,0
19,2,2,-0.4328358208954885,1,0.7910860748945169,2017-2018,0.1873468478502714,-1.8276816213081648,0
19,2,2,-0.04477611940295114,0,0.901699122267866,2018-2019,0.0020049008687873376,-20.1379470639976,1
19,2,2,-0.04477611940295114,1,0.9584226059185639,2018-2019,0.0020049008687873376,-21.404771532197483,1
19,2,0,-0.4328358208954885,0,0.4356996344632455,2017-2018,0.1873468478502714,-1.0066163968634392,0
19,2,0,-0.4328358208954885,1,0.46890158271115595,2017-2018,0.1873468478502714,-1.08332434626379,0
19,2,0,-0.04477611940295114,0,0.5263271056167563,2018-2019,0.0020049008687873376,-11.754638692116467,1
19,2,0,-0.04477611940295114,1,0.5664914798697087,2018-2019,0.0020049008687873376,-12.651643050433083,1
19,2,1,-0.4328358208954885,0,0.5193453574303868,2017-2018,0.1873468478502714,-1.199866860270298,0
19,2,1,-0.4328358208954885,1,0.5534940925633491,2017-2018,0.1873468478502714,-1.278762213853355,0
19,2,1,-0.04477611940295114,0,0.6315814680352535,2018-2019,0.0020049008687873376,-14.105319452798017,1
19,2,1,-0.04477611940295114,1,0.6803570944332022,2018-2019,0.0020049008687873376,-15.194641775686366,1
19,2,2,0.3432835820895862,0,1.0267007540031612,2019-2020,0.11784361773225767,2.99082393557413,1
19,2,2,0.3432835820895862,1,1.113115989627257,2019-2020,0.11784361773225767,3.2425552741312544,1
19,2,2,0.7313432835821235,0,1.2654327450326566,2020-2021,0.5348629984406823,1.7302855901466132,1
19,2,2,0.7313432835821235,1,1.2886837698968578,2020-2021,0.5348629984406823,1.7620778078180708,1
19,2,0,0.3432835820895862,0,0.6098762176772596,2019-2020,0.11784361773225767,1.776595938450972,1
19,2,0,0.3432835820895862,1,0.7242442089552705,2019-2020,0.11784361773225767,2.1097548695651445,1
19,2,0,0.7313432835821235,0,0.8346962381508897,2020-2021,0.5348629984406823,1.1413193460430002,1
19,2,0,0.7313432835821235,1,0.8557187714353086,2020-2021,0.5348629984406823,1.1700644425747553,1
19,2,1,0.3432835820895862,0,0.7346459832366237,2019-2020,0.11784361773225767,2.1400556902977788,1
19,2,1,0.3432835820895862,1,0.8400549231057416,2019-2020,0.11784361773225767,2.4471165151338745,1
19,2,1,0.7313432835821235,0,0.9627958596257086,2020-2021,0.5348629984406823,1.3164759713248873,1
19,2,1,0.7313432835821235,1,0.9870323157376168,2020-2021,0.5348629984406823,1.3496156153962706,1
19,2,2,1.119402985074661,0,1.3638663774425142,2021-2022,1.2530630429940617,1.2183872971819423,1
19,2,2,1.119402985074661,1,1.4870774870414525,2021-2022,1.2530630429940617,1.328455888423657,1
19,2,2,1.5074626865671983,0,1.650246867625849,2022-2023,2.272443751392395,1.0947182191181126,1
19,2,2,1.5074626865671983,1,1.879053698180072,2022-2023,2.272443751392395,1.2465009680996235,1
19,2,0,1.119402985074661,0,0.946558786583423,2021-2022,1.2530630429940617,0.8455925160144988,1
19,2,0,1.119402985074661,1,1.086367649942762,2021-2022,1.2530630429940617,0.9704884339488378,1
19,2,0,1.5074626865671983,0,1.2132821776294886,2022-2023,2.272443751392395,0.8048505534769693,1
19,2,0,1.5074626865671983,1,1.409956220635928,2022-2023,2.272443751392395,0.9353174928970795,1
19,2,1,1.119402985074661,0,1.0768418145482597,2021-2022,1.2530630429940617,0.9619786876630827,1
19,2,1,1.119402985074661,1,1.213262855448161,2021-2022,1.2530630429940617,1.0838481508669908,1
19,2,1,1.5074626865671983,0,1.3512167894000513,2022-2023,2.272443751392395,0.896351731582192,1
19,2,1,1.5074626865671983,1,1.5570173427202227,2022-2023,2.272443751392395,1.032872890715372,1
17,0,2,-1.2089552238805632,0,0.16701826237598394,2015-2016,1.4615727333481028,-0.138150908385077,0
17,0,2,-1.2089552238805632,1,0.37335339604621864,2015-2016,1.4615727333481028,-0.3088231794456463,0
17,0,2,-0.8208955223880259,0,0.39733866380086824,2016-2017,0.6738694586767099,-0.4840307359028958,0
17,0,2,-0.8208955223880259,1,0.5365936246288163,2016-2017,0.6738694586767099,-0.6536685972751305,0
17,0,0,-1.2089552238805632,0,0.4599360905751537,2015-2016,1.4615727333481028,-0.38044096380908843,0
17,0,0,-1.2089552238805632,1,0.6579755677287428,2015-2016,1.4615727333481028,-0.5442513955287284,0
17,0,0,-0.8208955223880259,0,0.6772591046936786,2016-2017,0.6738694586767099,-0.8250247275359697,0
